Name,Phone,Address,Email,Location
CityMD Brooklyn Heights,(646) 346-7918,"135 Montague St, Brooklyn, NY 11201",N/A,Utah
GoHealth Urgent Care Greenwich Village,(212) 897-1991,"41 E 8th St, New York, NY 10003",N/A,Utah
Mount Sinai Doctors Brooklyn Heights Urgent Careâ,(929) 210-6300,"300 Cadman Plz W, Brooklyn, NY 11201",N/A,Utah
ProHealth Urgent Care Brooklyn Heights,(347) 335-0062,"26 Court St, Brooklyn, NY 11242",N/A,Utah
CityMD W14th (5th & 6th Ave),(212) 390-0558,"14 W 14th St, New York, NY 10011",N/A,Utah
New York Doctors Urgent Care,(212) 414-2800,"65 W 13th St, New York, NY 10011",N/A,Utah
CityMD E14th (2nd & 3rd Ave),(212) 561-04,"216 E 14th St, New York, NY 10003",N/A,Utah
Mount Sinai Urgent Care Union Square,(212) 844-6000,"10 Union Sq E, New York, NY 10003",N/A,Utah
UMD Urgent Medical Care Union Square,(212) 242-4333,"110 W 14th St, New York, NY 10011",N/A,Utah
PM Pediatrics Cobble Hill Brooklyn,(718) 246-5437,"240 Atlantic Ave, Brooklyn, NY 11201",N/A,Utah
GoHealth Urgent Care Gramercy,(212) 420-0222,"176 3rd Ave, New York, NY 10003",N/A,Utah
CityMD Cobble Hill,(718) 280-5362,"228 Court St # 230, Brooklyn, NY 11201",N/A,Utah
Astrahealth Center Hoboken,(201) 464-8888,"93-95 Hudson St, Hoboken, NJ 07030",N/A,Utah
MedRite Urgent Care Lower Manhattan,(212) 826-7777,"380 2nd Ave, New York, NY 10010",N/A,Utah
ProHealth Urgent Care Gramercy,(646) 998-4126,"291 3rd Ave, New York, NY 10010",N/A,Utah
CityMD E23rd,(646) 518-0163,"212 E 23rd St, New York, NY 10010",N/A,Utah
CityMD W23rd (5th & 6th Ave),(646) 596-9267,"37 W 23RD ST, New York, NY 10010",N/A,Utah
CityMD Boerum Hill (Bkln),(718) 530-1144,"457 Atlantic Ave, Brooklyn, NY 11217",N/A,Utah
GoHealth Urgent Care Chelsea,(212) 897-1994,"225 W 23rd St, New York, NY 10011",N/A,Utah
ProHealth Urgent Care Stuyvesant,(631) 923-2450,"348 W 23rd St, New York, NY 10011",N/A,Utah
Prompt MD Hoboken,(201) 222-8411,"309 1st St, Hoboken, NJ 07030",N/A,Utah
GoHealth Urgent Care Williamsburg,(347) 801-2136,"145 Kent Ave, Brooklyn, NY 11249",N/A,Utah
UMD Urgent Medical Care Williamsburg,(347) 987-4144,"633 Driggs Ave, Brooklyn, NY 11211",N/A,Utah
Midtown NY Doctors Urgent Care,(212) 684-4700,"205 Lexington Ave, New York, NY 10016",N/A,Utah
CityMD West 33rd,(646) 647-1249,"5 Penn Plz, New York, NY 10001",N/A,Utah
CityMD E37th (3rd Ave),(212) 729-4669,"561 3rd Ave, New York, NY 10016",N/A,Utah
CityMD Prospect Heights,(718) 656-1290,"288 Flatbush Ave, Brooklyn, NY 11217",N/A,Utah
ProHealth Urgent Care Greenpoint,(347) 987-4040,"833 Manhattan Ave, Brooklyn, NY 11222",N/A,Utah
GoHealth Urgent Care Park Slope,(516) 531-2364,"365 Flatbush Ave, Brooklyn, NY 11238",N/A,Utah
CityMD Tribeca,(212) 335-0594,"87 Chambers St, New York, NY 10007",N/A,Vermont
CityMD Fulton,(212) 271-4896,"138 Fulton St, New York, NY 10038",N/A,Vermont
NYU Langone Medhattan Medical Care,(646) 461-2544,"106 Liberty St, New York, NY 10006",N/A,Vermont
CityMD Lower East Side (Delancey Street),(212) 609-2541,"138 Delancey St, New York, NY 10002",N/A,Vermont
CityMD West Village,(212) 219-2659,"331 Avenue of the Americas, New York, NY 10014",N/A,Vermont
UMD Urgent Medical Care Montague,(718) 522-3383,"109 Montague St, Brooklyn, NY 11201",N/A,Vermont
CityMD Brooklyn Heights,(646) 346-7918,"135 Montague St, Brooklyn, NY 11201",N/A,Vermont
GoHealth Urgent Care Greenwich Village,(212) 897-1991,"41 E 8th St, New York, NY 10003",N/A,Vermont
Mount Sinai Doctors Brooklyn Heights Urgent Careâ,(929) 210-6300,"300 Cadman Plz W, Brooklyn, NY 11201",N/A,Vermont
ProHealth Urgent Care Brooklyn Heights,(347) 335-0062,"26 Court St, Brooklyn, NY 11242",N/A,Vermont
CityMD W14th (5th & 6th Ave),(212) 390-0558,"14 W 14th St, New York, NY 10011",N/A,Vermont
New York Doctors Urgent Care,(212) 414-2800,"65 W 13th St, New York, NY 10011",N/A,Vermont
CityMD E14th (2nd & 3rd Ave),(212) 561-04,"216 E 14th St, New York, NY 10003",N/A,Vermont
Mount Sinai Urgent Care Union Square,(212) 844-6000,"10 Union Sq E, New York, NY 10003",N/A,Vermont
UMD Urgent Medical Care Union Square,(212) 242-4333,"110 W 14th St, New York, NY 10011",N/A,Vermont
PM Pediatrics Cobble Hill Brooklyn,(718) 246-5437,"240 Atlantic Ave, Brooklyn, NY 11201",N/A,Vermont
GoHealth Urgent Care Gramercy,(212) 420-0222,"176 3rd Ave, New York, NY 10003",N/A,Vermont
CityMD Cobble Hill,(718) 280-5362,"228 Court St # 230, Brooklyn, NY 11201",N/A,Vermont
Astrahealth Center Hoboken,(201) 464-8888,"93-95 Hudson St, Hoboken, NJ 07030",N/A,Vermont
MedRite Urgent Care Lower Manhattan,(212) 826-7777,"380 2nd Ave, New York, NY 10010",N/A,Vermont
ProHealth Urgent Care Gramercy,(646) 998-4126,"291 3rd Ave, New York, NY 10010",N/A,Vermont
CityMD E23rd,(646) 518-0163,"212 E 23rd St, New York, NY 10010",N/A,Vermont
CityMD W23rd (5th & 6th Ave),(646) 596-9267,"37 W 23RD ST, New York, NY 10010",N/A,Vermont
CityMD Boerum Hill (Bkln),(718) 530-1144,"457 Atlantic Ave, Brooklyn, NY 11217",N/A,Vermont
GoHealth Urgent Care Chelsea,(212) 897-1994,"225 W 23rd St, New York, NY 10011",N/A,Vermont
ProHealth Urgent Care Stuyvesant,(631) 923-2450,"348 W 23rd St, New York, NY 10011",N/A,Vermont
Prompt MD Hoboken,(201) 222-8411,"309 1st St, Hoboken, NJ 07030",N/A,Vermont
GoHealth Urgent Care Williamsburg,(347) 801-2136,"145 Kent Ave, Brooklyn, NY 11249",N/A,Vermont
UMD Urgent Medical Care Williamsburg,(347) 987-4144,"633 Driggs Ave, Brooklyn, NY 11211",N/A,Vermont
Midtown NY Doctors Urgent Care,(212) 684-4700,"205 Lexington Ave, New York, NY 10016",N/A,Vermont
CityMD West 33rd,(646) 647-1249,"5 Penn Plz, New York, NY 10001",N/A,Vermont
CityMD E37th (3rd Ave),(212) 729-4669,"561 3rd Ave, New York, NY 10016",N/A,Vermont
CityMD Prospect Heights,(718) 656-1290,"288 Flatbush Ave, Brooklyn, NY 11217",N/A,Vermont
ProHealth Urgent Care Greenpoint,(347) 987-4040,"833 Manhattan Ave, Brooklyn, NY 11222",N/A,Vermont
GoHealth Urgent Care Park Slope,(516) 531-2364,"365 Flatbush Ave, Brooklyn, NY 11238",N/A,Vermont
CityMD Tribeca,(212) 335-0594,"87 Chambers St, New York, NY 10007",N/A,Virginia
CityMD Fulton,(212) 271-4896,"138 Fulton St, New York, NY 10038",N/A,Virginia
NYU Langone Medhattan Medical Care,(646) 461-2544,"106 Liberty St, New York, NY 10006",N/A,Virginia
CityMD Lower East Side (Delancey Street),(212) 609-2541,"138 Delancey St, New York, NY 10002",N/A,Virginia
CityMD West Village,(212) 219-2659,"331 Avenue of the Americas, New York, NY 10014",N/A,Virginia
UMD Urgent Medical Care Montague,(718) 522-3383,"109 Montague St, Brooklyn, NY 11201",N/A,Virginia
CityMD Brooklyn Heights,(646) 346-7918,"135 Montague St, Brooklyn, NY 11201",N/A,Virginia
GoHealth Urgent Care Greenwich Village,(212) 897-1991,"41 E 8th St, New York, NY 10003",N/A,Virginia
Mount Sinai Doctors Brooklyn Heights Urgent Careâ,(929) 210-6300,"300 Cadman Plz W, Brooklyn, NY 11201",N/A,Virginia
ProHealth Urgent Care Brooklyn Heights,(347) 335-0062,"26 Court St, Brooklyn, NY 11242",N/A,Virginia
CityMD W14th (5th & 6th Ave),(212) 390-0558,"14 W 14th St, New York, NY 10011",N/A,Virginia
New York Doctors Urgent Care,(212) 414-2800,"65 W 13th St, New York, NY 10011",N/A,Virginia
CityMD E14th (2nd & 3rd Ave),(212) 561-04,"216 E 14th St, New York, NY 10003",N/A,Virginia
Mount Sinai Urgent Care Union Square,(212) 844-6000,"10 Union Sq E, New York, NY 10003",N/A,Virginia
UMD Urgent Medical Care Union Square,(212) 242-4333,"110 W 14th St, New York, NY 10011",N/A,Virginia
PM Pediatrics Cobble Hill Brooklyn,(718) 246-5437,"240 Atlantic Ave, Brooklyn, NY 11201",N/A,Virginia
GoHealth Urgent Care Gramercy,(212) 420-0222,"176 3rd Ave, New York, NY 10003",N/A,Virginia
CityMD Cobble Hill,(718) 280-5362,"228 Court St # 230, Brooklyn, NY 11201",N/A,Virginia
Astrahealth Center Hoboken,(201) 464-8888,"93-95 Hudson St, Hoboken, NJ 07030",N/A,Virginia
MedRite Urgent Care Lower Manhattan,(212) 826-7777,"380 2nd Ave, New York, NY 10010",N/A,Virginia
ProHealth Urgent Care Gramercy,(646) 998-4126,"291 3rd Ave, New York, NY 10010",N/A,Virginia
CityMD E23rd,(646) 518-0163,"212 E 23rd St, New York, NY 10010",N/A,Virginia
CityMD W23rd (5th & 6th Ave),(646) 596-9267,"37 W 23RD ST, New York, NY 10010",N/A,Virginia
CityMD Boerum Hill (Bkln),(718) 530-1144,"457 Atlantic Ave, Brooklyn, NY 11217",N/A,Virginia
GoHealth Urgent Care Chelsea,(212) 897-1994,"225 W 23rd St, New York, NY 10011",N/A,Virginia
ProHealth Urgent Care Stuyvesant,(631) 923-2450,"348 W 23rd St, New York, NY 10011",N/A,Virginia
Prompt MD Hoboken,(201) 222-8411,"309 1st St, Hoboken, NJ 07030",N/A,Virginia
GoHealth Urgent Care Williamsburg,(347) 801-2136,"145 Kent Ave, Brooklyn, NY 11249",N/A,Virginia
UMD Urgent Medical Care Williamsburg,(347) 987-4144,"633 Driggs Ave, Brooklyn, NY 11211",N/A,Virginia
Midtown NY Doctors Urgent Care,(212) 684-4700,"205 Lexington Ave, New York, NY 10016",N/A,Virginia
CityMD West 33rd,(646) 647-1249,"5 Penn Plz, New York, NY 10001",N/A,Virginia
CityMD E37th (3rd Ave),(212) 729-4669,"561 3rd Ave, New York, NY 10016",N/A,Virginia
CityMD Prospect Heights,(718) 656-1290,"288 Flatbush Ave, Brooklyn, NY 11217",N/A,Virginia
ProHealth Urgent Care Greenpoint,(347) 987-4040,"833 Manhattan Ave, Brooklyn, NY 11222",N/A,Virginia
GoHealth Urgent Care Park Slope,(516) 531-2364,"365 Flatbush Ave, Brooklyn, NY 11238",N/A,Virginia
CityMD Tribeca,(212) 335-0594,"87 Chambers St, New York, NY 10007",N/A,Washington
CityMD Fulton,(212) 271-4896,"138 Fulton St, New York, NY 10038",N/A,Washington
NYU Langone Medhattan Medical Care,(646) 461-2544,"106 Liberty St, New York, NY 10006",N/A,Washington
CityMD Lower East Side (Delancey Street),(212) 609-2541,"138 Delancey St, New York, NY 10002",N/A,Washington
CityMD West Village,(212) 219-2659,"331 Avenue of the Americas, New York, NY 10014",N/A,Washington
UMD Urgent Medical Care Montague,(718) 522-3383,"109 Montague St, Brooklyn, NY 11201",N/A,Washington
CityMD Brooklyn Heights,(646) 346-7918,"135 Montague St, Brooklyn, NY 11201",N/A,Washington
GoHealth Urgent Care Greenwich Village,(212) 897-1991,"41 E 8th St, New York, NY 10003",N/A,Washington
Mount Sinai Doctors Brooklyn Heights Urgent Careâ,(929) 210-6300,"300 Cadman Plz W, Brooklyn, NY 11201",N/A,Washington
ProHealth Urgent Care Brooklyn Heights,(347) 335-0062,"26 Court St, Brooklyn, NY 11242",N/A,Washington
CityMD W14th (5th & 6th Ave),(212) 390-0558,"14 W 14th St, New York, NY 10011",N/A,Washington
New York Doctors Urgent Care,(212) 414-2800,"65 W 13th St, New York, NY 10011",N/A,Washington
CityMD E14th (2nd & 3rd Ave),(212) 561-04,"216 E 14th St, New York, NY 10003",N/A,Washington
Mount Sinai Urgent Care Union Square,(212) 844-6000,"10 Union Sq E, New York, NY 10003",N/A,Washington
UMD Urgent Medical Care Union Square,(212) 242-4333,"110 W 14th St, New York, NY 10011",N/A,Washington
PM Pediatrics Cobble Hill Brooklyn,(718) 246-5437,"240 Atlantic Ave, Brooklyn, NY 11201",N/A,Washington
GoHealth Urgent Care Gramercy,(212) 420-0222,"176 3rd Ave, New York, NY 10003",N/A,Washington
CityMD Cobble Hill,(718) 280-5362,"228 Court St # 230, Brooklyn, NY 11201",N/A,Washington
Astrahealth Center Hoboken,(201) 464-8888,"93-95 Hudson St, Hoboken, NJ 07030",N/A,Washington
MedRite Urgent Care Lower Manhattan,(212) 826-7777,"380 2nd Ave, New York, NY 10010",N/A,Washington
ProHealth Urgent Care Gramercy,(646) 998-4126,"291 3rd Ave, New York, NY 10010",N/A,Washington
CityMD E23rd,(646) 518-0163,"212 E 23rd St, New York, NY 10010",N/A,Washington
CityMD W23rd (5th & 6th Ave),(646) 596-9267,"37 W 23RD ST, New York, NY 10010",N/A,Washington
CityMD Boerum Hill (Bkln),(718) 530-1144,"457 Atlantic Ave, Brooklyn, NY 11217",N/A,Washington
GoHealth Urgent Care Chelsea,(212) 897-1994,"225 W 23rd St, New York, NY 10011",N/A,Washington
ProHealth Urgent Care Stuyvesant,(631) 923-2450,"348 W 23rd St, New York, NY 10011",N/A,Washington
Prompt MD Hoboken,(201) 222-8411,"309 1st St, Hoboken, NJ 07030",N/A,Washington
GoHealth Urgent Care Williamsburg,(347) 801-2136,"145 Kent Ave, Brooklyn, NY 11249",N/A,Washington
UMD Urgent Medical Care Williamsburg,(347) 987-4144,"633 Driggs Ave, Brooklyn, NY 11211",N/A,Washington
Midtown NY Doctors Urgent Care,(212) 684-4700,"205 Lexington Ave, New York, NY 10016",N/A,Washington
CityMD West 33rd,(646) 647-1249,"5 Penn Plz, New York, NY 10001",N/A,Washington
CityMD E37th (3rd Ave),(212) 729-4669,"561 3rd Ave, New York, NY 10016",N/A,Washington
CityMD Prospect Heights,(718) 656-1290,"288 Flatbush Ave, Brooklyn, NY 11217",N/A,Washington
ProHealth Urgent Care Greenpoint,(347) 987-4040,"833 Manhattan Ave, Brooklyn, NY 11222",N/A,Washington
GoHealth Urgent Care Park Slope,(516) 531-2364,"365 Flatbush Ave, Brooklyn, NY 11238",N/A,Washington
CityMD Tribeca,(212) 335-0594,"87 Chambers St, New York, NY 10007",N/A,West Virginia
CityMD Fulton,(212) 271-4896,"138 Fulton St, New York, NY 10038",N/A,West Virginia
NYU Langone Medhattan Medical Care,(646) 461-2544,"106 Liberty St, New York, NY 10006",N/A,West Virginia
CityMD Lower East Side (Delancey Street),(212) 609-2541,"138 Delancey St, New York, NY 10002",N/A,West Virginia
CityMD West Village,(212) 219-2659,"331 Avenue of the Americas, New York, NY 10014",N/A,West Virginia
UMD Urgent Medical Care Montague,(718) 522-3383,"109 Montague St, Brooklyn, NY 11201",N/A,West Virginia
CityMD Brooklyn Heights,(646) 346-7918,"135 Montague St, Brooklyn, NY 11201",N/A,West Virginia
GoHealth Urgent Care Greenwich Village,(212) 897-1991,"41 E 8th St, New York, NY 10003",N/A,West Virginia
Mount Sinai Doctors Brooklyn Heights Urgent Careâ,(929) 210-6300,"300 Cadman Plz W, Brooklyn, NY 11201",N/A,West Virginia
ProHealth Urgent Care Brooklyn Heights,(347) 335-0062,"26 Court St, Brooklyn, NY 11242",N/A,West Virginia
CityMD W14th (5th & 6th Ave),(212) 390-0558,"14 W 14th St, New York, NY 10011",N/A,West Virginia
New York Doctors Urgent Care,(212) 414-2800,"65 W 13th St, New York, NY 10011",N/A,West Virginia
CityMD E14th (2nd & 3rd Ave),(212) 561-04,"216 E 14th St, New York, NY 10003",N/A,West Virginia
Mount Sinai Urgent Care Union Square,(212) 844-6000,"10 Union Sq E, New York, NY 10003",N/A,West Virginia
UMD Urgent Medical Care Union Square,(212) 242-4333,"110 W 14th St, New York, NY 10011",N/A,West Virginia
PM Pediatrics Cobble Hill Brooklyn,(718) 246-5437,"240 Atlantic Ave, Brooklyn, NY 11201",N/A,West Virginia
GoHealth Urgent Care Gramercy,(212) 420-0222,"176 3rd Ave, New York, NY 10003",N/A,West Virginia
CityMD Cobble Hill,(718) 280-5362,"228 Court St # 230, Brooklyn, NY 11201",N/A,West Virginia
Astrahealth Center Hoboken,(201) 464-8888,"93-95 Hudson St, Hoboken, NJ 07030",N/A,West Virginia
MedRite Urgent Care Lower Manhattan,(212) 826-7777,"380 2nd Ave, New York, NY 10010",N/A,West Virginia
ProHealth Urgent Care Gramercy,(646) 998-4126,"291 3rd Ave, New York, NY 10010",N/A,West Virginia
CityMD E23rd,(646) 518-0163,"212 E 23rd St, New York, NY 10010",N/A,West Virginia
CityMD W23rd (5th & 6th Ave),(646) 596-9267,"37 W 23RD ST, New York, NY 10010",N/A,West Virginia
CityMD Boerum Hill (Bkln),(718) 530-1144,"457 Atlantic Ave, Brooklyn, NY 11217",N/A,West Virginia
GoHealth Urgent Care Chelsea,(212) 897-1994,"225 W 23rd St, New York, NY 10011",N/A,West Virginia
ProHealth Urgent Care Stuyvesant,(631) 923-2450,"348 W 23rd St, New York, NY 10011",N/A,West Virginia
Prompt MD Hoboken,(201) 222-8411,"309 1st St, Hoboken, NJ 07030",N/A,West Virginia
GoHealth Urgent Care Williamsburg,(347) 801-2136,"145 Kent Ave, Brooklyn, NY 11249",N/A,West Virginia
UMD Urgent Medical Care Williamsburg,(347) 987-4144,"633 Driggs Ave, Brooklyn, NY 11211",N/A,West Virginia
Midtown NY Doctors Urgent Care,(212) 684-4700,"205 Lexington Ave, New York, NY 10016",N/A,West Virginia
CityMD West 33rd,(646) 647-1249,"5 Penn Plz, New York, NY 10001",N/A,West Virginia
CityMD E37th (3rd Ave),(212) 729-4669,"561 3rd Ave, New York, NY 10016",N/A,West Virginia
CityMD Prospect Heights,(718) 656-1290,"288 Flatbush Ave, Brooklyn, NY 11217",N/A,West Virginia
ProHealth Urgent Care Greenpoint,(347) 987-4040,"833 Manhattan Ave, Brooklyn, NY 11222",N/A,West Virginia
GoHealth Urgent Care Park Slope,(516) 531-2364,"365 Flatbush Ave, Brooklyn, NY 11238",N/A,West Virginia
CityMD Tribeca,(212) 335-0594,"87 Chambers St, New York, NY 10007",N/A,Wisconsin
CityMD Fulton,(212) 271-4896,"138 Fulton St, New York, NY 10038",N/A,Wisconsin
NYU Langone Medhattan Medical Care,(646) 461-2544,"106 Liberty St, New York, NY 10006",N/A,Wisconsin
CityMD Lower East Side (Delancey Street),(212) 609-2541,"138 Delancey St, New York, NY 10002",N/A,Wisconsin
CityMD West Village,(212) 219-2659,"331 Avenue of the Americas, New York, NY 10014",N/A,Wisconsin
UMD Urgent Medical Care Montague,(718) 522-3383,"109 Montague St, Brooklyn, NY 11201",N/A,Wisconsin
CityMD Brooklyn Heights,(646) 346-7918,"135 Montague St, Brooklyn, NY 11201",N/A,Wisconsin
GoHealth Urgent Care Greenwich Village,(212) 897-1991,"41 E 8th St, New York, NY 10003",N/A,Wisconsin
Mount Sinai Doctors Brooklyn Heights Urgent Careâ,(929) 210-6300,"300 Cadman Plz W, Brooklyn, NY 11201",N/A,Wisconsin
ProHealth Urgent Care Brooklyn Heights,(347) 335-0062,"26 Court St, Brooklyn, NY 11242",N/A,Wisconsin
CityMD W14th (5th & 6th Ave),(212) 390-0558,"14 W 14th St, New York, NY 10011",N/A,Wisconsin
New York Doctors Urgent Care,(212) 414-2800,"65 W 13th St, New York, NY 10011",N/A,Wisconsin
CityMD E14th (2nd & 3rd Ave),(212) 561-04,"216 E 14th St, New York, NY 10003",N/A,Wisconsin
Mount Sinai Urgent Care Union Square,(212) 844-6000,"10 Union Sq E, New York, NY 10003",N/A,Wisconsin
UMD Urgent Medical Care Union Square,(212) 242-4333,"110 W 14th St, New York, NY 10011",N/A,Wisconsin
PM Pediatrics Cobble Hill Brooklyn,(718) 246-5437,"240 Atlantic Ave, Brooklyn, NY 11201",N/A,Wisconsin
GoHealth Urgent Care Gramercy,(212) 420-0222,"176 3rd Ave, New York, NY 10003",N/A,Wisconsin
CityMD Cobble Hill,(718) 280-5362,"228 Court St # 230, Brooklyn, NY 11201",N/A,Wisconsin
Astrahealth Center Hoboken,(201) 464-8888,"93-95 Hudson St, Hoboken, NJ 07030",N/A,Wisconsin
MedRite Urgent Care Lower Manhattan,(212) 826-7777,"380 2nd Ave, New York, NY 10010",N/A,Wisconsin
ProHealth Urgent Care Gramercy,(646) 998-4126,"291 3rd Ave, New York, NY 10010",N/A,Wisconsin
CityMD E23rd,(646) 518-0163,"212 E 23rd St, New York, NY 10010",N/A,Wisconsin
CityMD W23rd (5th & 6th Ave),(646) 596-9267,"37 W 23RD ST, New York, NY 10010",N/A,Wisconsin
CityMD Boerum Hill (Bkln),(718) 530-1144,"457 Atlantic Ave, Brooklyn, NY 11217",N/A,Wisconsin
GoHealth Urgent Care Chelsea,(212) 897-1994,"225 W 23rd St, New York, NY 10011",N/A,Wisconsin
ProHealth Urgent Care Stuyvesant,(631) 923-2450,"348 W 23rd St, New York, NY 10011",N/A,Wisconsin
Prompt MD Hoboken,(201) 222-8411,"309 1st St, Hoboken, NJ 07030",N/A,Wisconsin
GoHealth Urgent Care Williamsburg,(347) 801-2136,"145 Kent Ave, Brooklyn, NY 11249",N/A,Wisconsin
UMD Urgent Medical Care Williamsburg,(347) 987-4144,"633 Driggs Ave, Brooklyn, NY 11211",N/A,Wisconsin
Midtown NY Doctors Urgent Care,(212) 684-4700,"205 Lexington Ave, New York, NY 10016",N/A,Wisconsin
CityMD West 33rd,(646) 647-1249,"5 Penn Plz, New York, NY 10001",N/A,Wisconsin
CityMD E37th (3rd Ave),(212) 729-4669,"561 3rd Ave, New York, NY 10016",N/A,Wisconsin
CityMD Prospect Heights,(718) 656-1290,"288 Flatbush Ave, Brooklyn, NY 11217",N/A,Wisconsin
ProHealth Urgent Care Greenpoint,(347) 987-4040,"833 Manhattan Ave, Brooklyn, NY 11222",N/A,Wisconsin
GoHealth Urgent Care Park Slope,(516) 531-2364,"365 Flatbush Ave, Brooklyn, NY 11238",N/A,Wisconsin
RMM Medical Corp,(917) 302-3801,"2656 N 16th St, Philadelphia, PA 19132",N/A,Wyoming
Temple Readycare Port Richmond,(215) 926-3535,"2301 E Allegheny Ave, Philadelphia, PA 19134",N/A,Wyoming
Vybe Urgent Care Port Richmond/Fishtown,(215) 999-3356,"3356 Aramingo Ave, Philadelphia, PA 19134",N/A,Wyoming
Vybe Urgent Care Roxborough,(215) 999-6060,"6060 Ridge Ave, Philadelphia, PA 19128",N/A,Wyoming
Philadelphia Northeast,(215) 537-4755,"2010 Levick St, Philadelphia, PA 19149",N/A,Wyoming
Premier Urgent Care Wynnefield,(215) 883-0800,"2231 Bryn Mawr Ave, Philadelphia, PA 19131",N/A,Wyoming
Rula Health - Pennsylvania,(323) 676-1233,"1500 Market St, Philadelphia, PA 19102",N/A,Wyoming
Vybe Urgent Care Center City,(215) 999-1420,"1420 Chestnut St, Philadelphia, PA 19102",N/A,Wyoming
Jefferson Urgent Care Rittenhouse,(267) 443-2020,"2021 Chestnut St, Philadelphia, PA 19103",N/A,Wyoming
Jefferson at Washington Square,(215) 503-7300,"700 Walnut St, Philadelphia, PA 19106",N/A,Wyoming
Jefferson at Smylie Times,(215) 333-0304,"2607 Rhawn St, Philadelphia, PA 19152",N/A,Wyoming
Patient First Abington,(267) 620-0237,"938 Old York Rd, Abington, PA 19001",N/A,Wyoming
Vybe Urgent Care South Philadelphia,(215) 999-1217,"1217 S Broad St, Philadelphia, PA 19147",N/A,Wyoming
AFC Urgent Care Narberth,(484) 430-3816,"934 Montgomery Ave, Penn Valley, PA 19072",N/A,Wyoming
AFC Urgent Care South Philadelphia,(215) 960-9640,"1444 W Passyunk Ave, Philadelphia, PA 19145",N/A,Wyoming
AFC Urgent Care Pennsauken,(856) 369-3513,"6630 S Crescent Blvd, Pennsauken, NJ 08109",N/A,Wyoming
Jefferson Urgent Care Flourtown,(215) 836-1354,"1820 Bethlehem Pike, Flourtown, PA 19031",N/A,Wyoming
Main Line Health Urgent Care Wynnewood,(484) 565-1293,"306 E Lancaster Ave, Wynnewood, PA 19096",N/A,Wyoming
Cooper University Urgent Care Cinnaminson,(856) 874-0134,"175 Route 130 S, Cinnaminson, NJ 08077",N/A,Wyoming
MedExpress Urgent Care Cinnaminson,(856) 829-0407,"1210 Route 130 N, Cinnaminson, NJ 08077",N/A,Wyoming
AFC Urgent Care Willow Grove,(267) 690-9224,"2848 W Moreland Rd, Willow Grove, PA 19090",N/A,Wyoming
Cherry Hill,(856) 663-7690,"800 Haddonfield Rd, Cherry Hill, NJ 08002",N/A,Wyoming
Virtua Express Care Westmont,(856) 946-5180,"602 W Cuthbert Blvd, Haddon Township, NJ 08108",N/A,Wyoming
MedExpress Urgent Care Cherry Hill,(856) 779-0783,"2322 Route 38, Cherry Hill, NJ 08002",N/A,Wyoming
Cooper University Health Care Urgent Care Cherry Hill,(856) 874-0134,"2001 Marlton Pike E , Cherry Hill, NJ 08002",N/A,Wyoming
Patient First Cherry Hill,(856) 406-0023,"2171 Marlton Pike, Cherry Hill, NJ 08002",N/A,Wyoming
Inspira Urgent Care Haddon Township,(856) 559-4300,"400 W Cuthbert Blvd, Haddon Township, NJ 08108",N/A,Wyoming
Airport Philadelphia,(215) 365-7510,"7000 Holstein Ave, Philadelphia, PA 19153",N/A,Wyoming
AFC Urgent Care Havertown,(484) 812-3287,"115 W Eagle Rd, Havertown, PA 19083",N/A,Wyoming
Premier Urgent Care-Plymouth Meeting,(484) 539-1200,"580 W Germantown Pike, Plymouth Meeting, PA 19462",N/A,Wyoming
Cooper University Health Care Urgent Care Audobon,(856) 874-0134,"318 S White Horse Pike, Audubon, NJ 08106",N/A,Wyoming
Far Northeast Philadelphia,(215) 677-0930,"2804 Southampton Rd, Philadelphia, PA 19154",N/A,Wyoming
MedExpress Urgent Care Mount Ephraim,(856) 931-3107,"2 S Black Horse Pike, Mount Ephraim, NJ 08059",N/A,Wyoming
Premier Urgent Care Cherry Hill,(856) 433-6200,"1601 Kings Hwy N, Cherry Hill, NJ 08034",N/A,Wyoming
Plymouth Meeting,(610) 275-3884,"850 Germantown Pike, Plymouth Meeting, PA 19462",N/A,Wyoming
CK Urgent Care at Broomall,(484) 446-3588,"30 Lawrence Rd, Broomall, PA 19008",N/A,Wyoming
